Run,Model,Location,Intensity,Direction,Value,Occlusions
6,Extrapolation,edge,Strong,y,0.105785, 2 
6,Spring,edge,Strong,y,0.119486, 2 
7,Displacement,edge,Strong,y,0.108783, 2 
7,Extrapolation,edge,Strong,y,0.107068, 2 
7,Spring,edge,Strong,y,0.121161, 2 
8,Displacement,edge,Strong,y,0.107733, 2 
8,Extrapolation,edge,Strong,y,0.106330, 2 
8,Spring,edge,Strong,y,0.120812, 2 
9,Displacement,edge,Strong,y,0.101403, 2 
9,Extrapolation,edge,Strong,y,0.102327, 2 
9,Spring,edge,Strong,y,0.115313, 2 
10,Displacement,edge,Strong,y,0.090128, 2 
10,Extrapolation,edge,Strong,y,0.094239, 2 
10,Spring,edge,Strong,y,0.104595, 2 
1,Displacement,edge,Light,yz+,0.000000, 2 
1,Extrapolation,edge,Light,yz+,0.021473, 2 
1,Spring,edge,Light,yz+,0.046528, 2 
2,Displacement,edge,Light,yz+,0.006283, 2 
2,Extrapolation,edge,Light,yz+,0.023875, 2 
2,Spring,edge,Light,yz+,0.049846, 2 
3,Displacement,edge,Light,yz+,0.010638, 2 
3,Extrapolation,edge,Light,yz+,0.026569, 2 
3,Spring,edge,Light,yz+,0.052978, 2 
4,Displacement,edge,Light,yz+,0.016153, 2 
4,Extrapolation,edge,Light,yz+,0.029742, 2 
4,Spring,edge,Light,yz+,0.057128, 2 
5,Displacement,edge,Light,yz+,0.015324, 2 
5,Extrapolation,edge,Light,yz+,0.029355, 2 
5,Spring,edge,Light,yz+,0.061579, 2 
6,Displacement,edge,Light,yz+,0.018976, 2 
6,Extrapolation,edge,Light,yz+,0.027885, 2 
6,Spring,edge,Light,yz+,0.065343, 2 
7,Displacement,edge,Light,yz+,0.022863, 2 
7,Extrapolation,edge,Light,yz+,0.027547, 2 
7,Spring,edge,Light,yz+,0.068681, 2 
8,Displacement,edge,Light,yz+,0.028666, 2 
8,Extrapolation,edge,Light,yz+,0.036450, 2 
8,Spring,edge,Light,yz+,0.074503, 2 
9,Displacement,edge,Light,yz+,0.031233, 2 
9,Extrapolation,edge,Light,yz+,0.040057, 2 
9,Spring,edge,Light,yz+,0.076012, 2 
10,Displacement,edge,Light,yz+,0.039363, 2 
10,Extrapolation,edge,Light,yz+,0.048365, 2 
10,Spring,edge,Light,yz+,0.080489, 2 
1,Displacement,edge,Medium,yz+,0.047540, 2 
1,Extrapolation,edge,Medium,yz+,0.055383, 2 
1,Spring,edge,Medium,yz+,0.087513, 2 
2,Displacement,edge,Medium,yz+,0.049593, 2 
2,Extrapolation,edge,Medium,yz+,0.056827, 2 
2,Spring,edge,Medium,yz+,0.090288, 2 
3,Displacement,edge,Medium,yz+,0.054381, 2 
3,Extrapolation,edge,Medium,yz+,0.063268, 2 
3,Spring,edge,Medium,yz+,0.094794, 2 
4,Displacement,edge,Medium,yz+,0.060982, 2 
4,Extrapolation,edge,Medium,yz+,0.067138, 2 
4,Spring,edge,Medium,yz+,0.099792, 2 
5,Displacement,edge,Medium,yz+,0.065705, 2 
5,Extrapolation,edge,Medium,yz+,0.071130, 2 
5,Spring,edge,Medium,yz+,0.105465, 2 
6,Displacement,edge,Medium,yz+,0.077744, 2 
6,Extrapolation,edge,Medium,yz+,0.083246, 2 
6,Spring,edge,Medium,yz+,0.114914, 2 
7,Displacement,edge,Medium,yz+,0.079628, 2 
7,Extrapolation,edge,Medium,yz+,0.085228, 2 
7,Spring,edge,Medium,yz+,0.117685, 2 
8,Displacement,edge,Medium,yz+,0.079164, 2 
8,Extrapolation,edge,Medium,yz+,0.083444, 2 
8,Spring,edge,Medium,yz+,0.118101, 2 
9,Displacement,edge,Medium,yz+,0.089074, 2 
9,Extrapolation,edge,Medium,yz+,0.092557, 2 
9,Spring,edge,Medium,yz+,0.126424, 2 
10,Displacement,edge,Medium,yz+,0.096697, 2 
10,Extrapolation,edge,Medium,yz+,0.098358, 2 
10,Spring,edge,Medium,yz+,0.134194, 2 
1,Displacement,edge,Strong,yz+,0.101365, 2 
1,Extrapolation,edge,Strong,yz+,0.101096, 2 
1,Spring,edge,Strong,yz+,0.139378, 2 
2,Displacement,edge,Strong,yz+,0.107555, 2 
2,Extrapolation,edge,Strong,yz+,0.108581, 2 
2,Spring,edge,Strong,yz+,0.146599, 2 
3,Displacement,edge,Strong,yz+,0.115172, 2 
3,Extrapolation,edge,Strong,yz+,0.113729, 2 
3,Spring,edge,Strong,yz+,0.153798, 2 
4,Displacement,edge,Strong,yz+,0.116441, 2 
4,Extrapolation,edge,Strong,yz+,0.114010, 2 
4,Spring,edge,Strong,yz+,0.155954, 2 
5,Displacement,edge,Strong,yz+,0.127659, 2 
5,Extrapolation,edge,Strong,yz+,0.125674, 2 
5,Spring,edge,Strong,yz+,0.166847, 2 
6,Displacement,edge,Strong,yz+,0.130603, 2 
6,Extrapolation,edge,Strong,yz+,0.127801, 2 
6,Spring,edge,Strong,yz+,0.170322, 2 
7,Displacement,edge,Strong,yz+,0.111455, 2 
7,Extrapolation,edge,Strong,yz+,0.105391, 2 
7,Spring,edge,Strong,yz+,0.155953, 2 
8,Displacement,edge,Strong,yz+,0.106249, 2 
8,Extrapolation,edge,Strong,yz+,0.095422, 2 
8,Spring,edge,Strong,yz+,0.152886, 2 
9,Displacement,edge,Strong,yz+,0.113840, 2 
9,Extrapolation,edge,Strong,yz+,0.102690, 2 
9,Spring,edge,Strong,yz+,0.159619, 2 
10,Displacement,edge,Strong,yz+,0.116642, 2 
10,Extrapolation,edge,Strong,yz+,0.104118, 2 
10,Spring,edge,Strong,yz+,0.162981, 2 
1,Displacement,edge,Light,yz-,0.000000, 2 
1,Extrapolation,edge,Light,yz-,0.017274, 2 
1,Spring,edge,Light,yz-,0.068688, 2 
2,Displacement,edge,Light,yz-,0.002471, 2 
2,Extrapolation,edge,Light,yz-,0.017599, 2 
2,Spring,edge,Light,yz-,0.068548, 2 
3,Displacement,edge,Light,yz-,0.011598, 2 
3,Extrapolation,edge,Light,yz-,0.024377, 2 
3,Spring,edge,Light,yz-,0.064884, 2 
4,Displacement,edge,Light,yz-,0.012901, 2 
4,Extrapolation,edge,Light,yz-,0.022914, 2 
4,Spring,edge,Light,yz-,0.060379, 2 
5,Displacement,edge,Light,yz-,0.014535, 2 
5,Extrapolation,edge,Light,yz-,0.023301, 2 
5,Spring,edge,Light,yz-,0.055441, 2 
6,Displacement,edge,Light,yz-,0.016008, 2 
6,Extrapolation,edge,Light,yz-,0.021026, 2 
6,Spring,edge,Light,yz-,0.051029, 2 
7,Displacement,edge,Light,yz-,0.020984, 2 
7,Extrapolation,edge,Light,yz-,0.022438, 2 
7,Spring,edge,Light,yz-,0.048924, 2 
8,Displacement,edge,Light,yz-,0.024891, 2 
8,Extrapolation,edge,Light,yz-,0.025438, 2 
8,Spring,edge,Light,yz-,0.047652, 2 
9,Displacement,edge,Light,yz-,0.021021, 2 
9,Extrapolation,edge,Light,yz-,0.025162, 2 
9,Spring,edge,Light,yz-,0.053117, 2 
10,Displacement,edge,Light,yz-,0.019867, 2 
10,Extrapolation,edge,Light,yz-,0.020001, 2 
10,Spring,edge,Light,yz-,0.048707, 2 
1,Displacement,edge,Medium,yz-,0.025095, 2 
1,Extrapolation,edge,Medium,yz-,0.024725, 2 
1,Spring,edge,Medium,yz-,0.048338, 2 
2,Displacement,edge,Medium,yz-,0.027523, 2 
2,Extrapolation,edge,Medium,yz-,0.023367, 2 
2,Spring,edge,Medium,yz-,0.045388, 2 
3,Displacement,edge,Medium,yz-,0.032534, 2 
3,Extrapolation,edge,Medium,yz-,0.026921, 2 
3,Spring,edge,Medium,yz-,0.046685, 2 
4,Displacement,edge,Medium,yz-,0.036471, 2 
4,Extrapolation,edge,Medium,yz-,0.026737, 2 
4,Spring,edge,Medium,yz-,0.044124, 2 
5,Displacement,edge,Medium,yz-,0.041456, 2 
5,Extrapolation,edge,Medium,yz-,0.031757, 2 
5,Spring,edge,Medium,yz-,0.046896, 2 
6,Displacement,edge,Medium,yz-,0.043680, 2 
6,Extrapolation,edge,Medium,yz-,0.031117, 2 
6,Spring,edge,Medium,yz-,0.044127, 2 
7,Displacement,edge,Medium,yz-,0.047847, 2 
7,Extrapolation,edge,Medium,yz-,0.033364, 2 
7,Spring,edge,Medium,yz-,0.045884, 2 
8,Displacement,edge,Medium,yz-,0.050583, 2 
8,Extrapolation,edge,Medium,yz-,0.033889, 2 
8,Spring,edge,Medium,yz-,0.045005, 2 
9,Displacement,edge,Medium,yz-,0.053025, 2 
9,Extrapolation,edge,Medium,yz-,0.033724, 2 
9,Spring,edge,Medium,yz-,0.044044, 2 
10,Displacement,edge,Medium,yz-,0.057550, 2 
10,Extrapolation,edge,Medium,yz-,0.039162, 2 
10,Spring,edge,Medium,yz-,0.048572, 2 
1,Displacement,edge,Strong,yz-,0.059305, 2 
1,Extrapolation,edge,Strong,yz-,0.040327, 2 
1,Spring,edge,Strong,yz-,0.048954, 2 
2,Displacement,edge,Strong,yz-,0.061542, 2 
2,Extrapolation,edge,Strong,yz-,0.036906, 2 
2,Spring,edge,Strong,yz-,0.046259, 2 
3,Displacement,edge,Strong,yz-,0.068953, 2 
3,Extrapolation,edge,Strong,yz-,0.042463, 2 
3,Spring,edge,Strong,yz-,0.052435, 2 
4,Displacement,edge,Strong,yz-,0.070637, 2 
4,Extrapolation,edge,Strong,yz-,0.041084, 2 
4,Spring,edge,Strong,yz-,0.052470, 2 
5,Displacement,edge,Strong,yz-,0.072709, 2 
5,Extrapolation,edge,Strong,yz-,0.043220, 2 
5,Spring,edge,Strong,yz-,0.054645, 2 
6,Displacement,edge,Strong,yz-,0.072453, 2 
6,Extrapolation,edge,Strong,yz-,0.039423, 2 
6,Spring,edge,Strong,yz-,0.049800, 2 
7,Displacement,edge,Strong,yz-,0.078656, 2 
7,Extrapolation,edge,Strong,yz-,0.045968, 2 
7,Spring,edge,Strong,yz-,0.057165, 2 
8,Displacement,edge,Strong,yz-,0.078887, 2 
8,Extrapolation,edge,Strong,yz-,0.040770, 2 
8,Spring,edge,Strong,yz-,0.056570, 2 
9,Displacement,edge,Strong,yz-,0.083119, 2 
9,Extrapolation,edge,Strong,yz-,0.043648, 2 
9,Spring,edge,Strong,yz-,0.060744, 2 
10,Displacement,edge,Strong,yz-,0.082382, 2 
10,Extrapolation,edge,Strong,yz-,0.039528, 2 
10,Spring,edge,Strong,yz-,0.056774, 2 
1,Displacement,edge,Light,z+,0.000000, 2 
1,Extrapolation,edge,Light,z+,0.014910, 2 
1,Spring,edge,Light,z+,0.032906, 2 
2,Displacement,edge,Light,z+,0.012478, 2 
2,Extrapolation,edge,Light,z+,0.020515, 2 
2,Spring,edge,Light,z+,0.040758, 2 
3,Displacement,edge,Light,z+,0.019990, 2 
3,Extrapolation,edge,Light,z+,0.026325, 2 
3,Spring,edge,Light,z+,0.048932, 2 
4,Displacement,edge,Light,z+,0.027037, 2 
4,Extrapolation,edge,Light,z+,0.031688, 2 
4,Spring,edge,Light,z+,0.057045, 2 
5,Displacement,edge,Light,z+,0.027397, 2 
5,Extrapolation,edge,Light,z+,0.021193, 2 
5,Spring,edge,Light,z+,0.064543, 2 
6,Displacement,edge,Light,z+,0.028176, 2 
6,Extrapolation,edge,Light,z+,0.016599, 2 
6,Spring,edge,Light,z+,0.070406, 2 
7,Displacement,edge,Light,z+,0.030887, 2 
7,Extrapolation,edge,Light,z+,0.020660, 2 
7,Spring,edge,Light,z+,0.075007, 2 
8,Displacement,edge,Light,z+,0.037233, 2 
8,Extrapolation,edge,Light,z+,0.019755, 2 
8,Spring,edge,Light,z+,0.079680, 2 
9,Displacement,edge,Light,z+,0.043994, 2 
9,Extrapolation,edge,Light,z+,0.019793, 2 
9,Spring,edge,Light,z+,0.085150, 2 
10,Displacement,edge,Light,z+,0.045877, 2 
10,Extrapolation,edge,Light,z+,0.018352, 2 
10,Spring,edge,Light,z+,0.089907, 2 
1,Displacement,edge,Medium,z+,0.051363, 2 
1,Extrapolation,edge,Medium,z+,0.019060, 2 
1,Spring,edge,Medium,z+,0.095015, 2 
2,Displacement,edge,Medium,z+,0.053752, 2 
2,Extrapolation,edge,Medium,z+,0.018287, 2 
2,Spring,edge,Medium,z+,0.098833, 2 
3,Displacement,edge,Medium,z+,0.057765, 2 
3,Extrapolation,edge,Medium,z+,0.025758, 2 
3,Spring,edge,Medium,z+,0.102468, 2 
4,Displacement,edge,Medium,z+,0.064004, 2 
4,Extrapolation,edge,Medium,z+,0.027336, 2 
4,Spring,edge,Medium,z+,0.107303, 2 
5,Displacement,edge,Medium,z+,0.066676, 2 
5,Extrapolation,edge,Medium,z+,0.031630, 2 
5,Spring,edge,Medium,z+,0.110729, 2 
6,Displacement,edge,Medium,z+,0.068495, 2 
6,Extrapolation,edge,Medium,z+,0.034237, 2 
6,Spring,edge,Medium,z+,0.114016, 2 
7,Displacement,edge,Medium,z+,0.072936, 2 
7,Extrapolation,edge,Medium,z+,0.032601, 2 
7,Spring,edge,Medium,z+,0.117982, 2 
8,Displacement,edge,Medium,z+,0.076003, 2 
8,Extrapolation,edge,Medium,z+,0.033140, 2 
8,Spring,edge,Medium,z+,0.120059, 2 
9,Displacement,edge,Medium,z+,0.080652, 2 
9,Extrapolation,edge,Medium,z+,0.028992, 2 
9,Spring,edge,Medium,z+,0.124029, 2 
10,Displacement,edge,Medium,z+,0.084669, 2 
10,Extrapolation,edge,Medium,z+,0.032884, 2 
10,Spring,edge,Medium,z+,0.125789, 2 
1,Displacement,edge,Strong,z+,0.088768, 2 
1,Extrapolation,edge,Strong,z+,0.034682, 2 
1,Spring,edge,Strong,z+,0.128655, 2 
2,Displacement,edge,Strong,z+,0.094071, 2 
2,Extrapolation,edge,Strong,z+,0.035481, 2 
2,Spring,edge,Strong,z+,0.133044, 2 
3,Displacement,edge,Strong,z+,0.098293, 2 
3,Extrapolation,edge,Strong,z+,0.033663, 2 
3,Spring,edge,Strong,z+,0.137002, 2 
4,Displacement,edge,Strong,z+,0.105089, 2 
4,Extrapolation,edge,Strong,z+,0.030632, 2 
4,Spring,edge,Strong,z+,0.141199, 2 
5,Displacement,edge,Strong,z+,0.111678, 2 
5,Extrapolation,edge,Strong,z+,0.030606, 2 
5,Spring,edge,Strong,z+,0.144876, 2 
6,Displacement,edge,Strong,z+,0.115845, 2 
6,Extrapolation,edge,Strong,z+,0.024148, 2 
6,Spring,edge,Strong,z+,0.150207, 2 
7,Displacement,edge,Strong,z+,0.121985, 2 
7,Extrapolation,edge,Strong,z+,0.030356, 2 
7,Spring,edge,Strong,z+,0.154812, 2 
8,Displacement,edge,Strong,z+,0.131371, 2 
8,Extrapolation,edge,Strong,z+,0.028470, 2 
8,Spring,edge,Strong,z+,0.160985, 2 
9,Displacement,edge,Strong,z+,0.139418, 2 
9,Extrapolation,edge,Strong,z+,0.032095, 2 
9,Spring,edge,Strong,z+,0.166771, 2 
10,Displacement,edge,Strong,z+,0.151968, 2 
10,Extrapolation,edge,Strong,z+,0.043376, 2 
10,Spring,edge,Strong,z+,0.173341, 2 
1,Displacement,edge,Light,z-,0.000000, 2 
1,Extrapolation,edge,Light,z-,0.023734, 2 
1,Spring,edge,Light,z-,0.029014, 2 
2,Displacement,edge,Light,z-,0.007920, 2 
2,Extrapolation,edge,Light,z-,0.017782, 2 
2,Spring,edge,Light,z-,0.021641, 2 
3,Displacement,edge,Light,z-,0.015783, 2 
3,Extrapolation,edge,Light,z-,0.016568, 2 
3,Spring,edge,Light,z-,0.012303, 2 
4,Displacement,edge,Light,z-,0.021821, 2 
4,Extrapolation,edge,Light,z-,0.014228, 2 
4,Spring,edge,Light,z-,0.010289, 2 
5,Displacement,edge,Light,z-,0.026681, 2 
5,Extrapolation,edge,Light,z-,0.009544, 2 
5,Spring,edge,Light,z-,0.008405, 2 
6,Displacement,edge,Light,z-,0.028707, 2 
6,Extrapolation,edge,Light,z-,0.012350, 2 
6,Spring,edge,Light,z-,0.014566, 2 
7,Displacement,edge,Light,z-,0.035236, 2 
7,Extrapolation,edge,Light,z-,0.010885, 2 
7,Spring,edge,Light,z-,0.021551, 2 
8,Displacement,edge,Light,z-,0.037595, 2 
8,Extrapolation,edge,Light,z-,0.012213, 2 
8,Spring,edge,Light,z-,0.029250, 2 
9,Displacement,edge,Light,z-,0.043871, 2 
9,Extrapolation,edge,Light,z-,0.014930, 2 
9,Spring,edge,Light,z-,0.037149, 2 
10,Displacement,edge,Light,z-,0.048658, 2 
10,Extrapolation,edge,Light,z-,0.007312, 2 
10,Spring,edge,Light,z-,0.046273, 2 
1,Displacement,edge,Medium,z-,0.052882, 2 
1,Extrapolation,edge,Medium,z-,0.009870, 2 
1,Spring,edge,Medium,z-,0.053315, 2 
2,Displacement,edge,Medium,z-,0.059283, 2 
2,Extrapolation,edge,Medium,z-,0.006818, 2 
2,Spring,edge,Medium,z-,0.061433, 2 
3,Displacement,edge,Medium,z-,0.065351, 2 
3,Extrapolation,edge,Medium,z-,0.006250, 2 
3,Spring,edge,Medium,z-,0.069623, 2 
4,Displacement,edge,Medium,z-,0.072249, 2 
4,Extrapolation,edge,Medium,z-,0.015134, 2 
4,Spring,edge,Medium,z-,0.077914, 2 
5,Displacement,edge,Medium,z-,0.077830, 2 
5,Extrapolation,edge,Medium,z-,0.028293, 2 
5,Spring,edge,Medium,z-,0.085919, 2 
6,Displacement,edge,Medium,z-,0.082176, 2 
6,Extrapolation,edge,Medium,z-,0.020369, 2 
6,Spring,edge,Medium,z-,0.093663, 2 
7,Displacement,edge,Medium,z-,0.087753, 2 
7,Extrapolation,edge,Medium,z-,0.029058, 2 
7,Spring,edge,Medium,z-,0.101449, 2 
8,Displacement,edge,Medium,z-,0.092022, 2 
8,Extrapolation,edge,Medium,z-,0.027385, 2 
8,Spring,edge,Medium,z-,0.108590, 2 
9,Displacement,edge,Medium,z-,0.096703, 2 
9,Extrapolation,edge,Medium,z-,0.025465, 2 
9,Spring,edge,Medium,z-,0.115793, 2 
10,Displacement,edge,Medium,z-,0.101807, 2 
10,Extrapolation,edge,Medium,z-,0.027783, 2 
10,Spring,edge,Medium,z-,0.123372, 2 
1,Displacement,edge,Strong,z-,0.104050, 2 
1,Extrapolation,edge,Strong,z-,0.026196, 2 
1,Spring,edge,Strong,z-,0.129632, 2 
2,Displacement,edge,Strong,z-,0.109834, 2 
2,Extrapolation,edge,Strong,z-,0.028172, 2 
2,Spring,edge,Strong,z-,0.136251, 2 
3,Displacement,edge,Strong,z-,0.114802, 2 
3,Extrapolation,edge,Strong,z-,0.031938, 2 
3,Spring,edge,Strong,z-,0.143351, 2 
4,Displacement,edge,Strong,z-,0.121776, 2 
4,Extrapolation,edge,Strong,z-,0.037928, 2 
4,Spring,edge,Strong,z-,0.148236, 2 
5,Displacement,edge,Strong,z-,0.127737, 2 
5,Extrapolation,edge,Strong,z-,0.041906, 2 
5,Spring,edge,Strong,z-,0.153666, 2 
6,Displacement,edge,Strong,z-,0.134441, 2 
6,Extrapolation,edge,Strong,z-,0.046588, 2 
6,Spring,edge,Strong,z-,0.159219, 2 
7,Displacement,edge,Strong,z-,0.140192, 2 
7,Extrapolation,edge,Strong,z-,0.050019, 2 
7,Spring,edge,Strong,z-,0.164179, 2 
8,Displacement,edge,Strong,z-,0.145514, 2 
8,Extrapolation,edge,Strong,z-,0.052133, 2 
8,Spring,edge,Strong,z-,0.168492, 2 
9,Displacement,edge,Strong,z-,0.150280, 2 
9,Extrapolation,edge,Strong,z-,0.059302, 2 
9,Spring,edge,Strong,z-,0.174057, 2 
10,Displacement,edge,Strong,z-,0.157598, 2 
10,Extrapolation,edge,Strong,z-,0.068029, 2 
10,Spring,edge,Strong,z-,0.180233, 2 
